,coordinates,count,lng,lat,max_dist
2216,-3.63951575_38.08804755,18255,-3.63951575,38.08804755,39.038723826870516
2217,-82.67290299999999_27.79571925,18255,-82.67290299999999,27.79571925,2.8653321985249764
2218,-38.255251_-9.536131999999998,18245,-38.255251,-9.536131999999998,122.42436738525711
2219,-6.247621349999999_53.35490235000001,18244,-6.247621349999999,53.35490235000001,0.0
2220,-80.75941540000001_41.19086655,18237,-80.75941540000001,41.19086655,6.917027460657274
2221,-93.3694935_44.949067,18236,-93.3694935,44.949067,7.3789378930565395
2222,139.08517499999996_37.5398475,18218,139.08517499999996,37.5398475,16.617774118590376
2223,-71.44218699999999_41.926114999999996,18211,-71.44218699999999,41.926115,10.596297597458666
2224,-122.205946_47.7734962,18207,-122.205946,47.7734962,10.365254968653783
2225,135.4149225_34.86963849999999,18206,135.4149225,34.86963849999999,6.2053857060531445
2226,100.3737134_6.1127839,18192,100.3737134,6.1127839,7.472811669279746
2227,-84.644926_33.779824000000005,18190,-84.644926,33.779824000000005,10.138955007844855
2228,73.03128579999999_26.173613050000004,18177,73.03128579999999,26.173613050000004,1.453331444256873e-12
2229,-0.41958955_39.10085275,18171,-0.41958955,39.10085275,22.39190713730416
2230,135.4993444996025_34.6573839982311,18162,135.4993444996025,34.6573839982311,2.166381738881137
2231,175.26458900000003_-37.7726845,18146,175.26458900000003,-37.7726845,37.16488342003626
2232,-73.92552699969075_4.681281498633675,18125,-73.92552699969075,4.681281498633675,19.3164339078976
2233,78.7914475_28.922993499999997,18122,78.7914475,28.9229935,35.449361122313405
2234,12.2344266_41.8984164,18117,12.2344266,41.8984164,42.76935839786261
2235,-49.66882615_-17.990999000000002,18094,-49.66882615,-17.990999000000002,111.51043542426616
2236,5.3181778_51.7130725,18093,5.3181778,51.7130725,13.801659118559748
2237,121.2425227_13.818575100000002,18088,121.2425227,13.818575100000002,16.821376648266824
2238,145.77406433298802_-19.16003684128102,18079,145.77406433298802,-19.16003684128102,253.54228645589026
2239,-47.794358_-22.7106265,18053,-47.794358,-22.7106265,21.96285107697085
2240,4.556025999999999_7.54450895,18041,4.556025999999999,7.54450895,27.000864868881717
2241,-122.923516_47.064528,18039,-122.923516,47.064528,23.975637720772426
2242,-48.69623005_-28.2141465,18037,-48.69623005,-28.2141465,19.88121871288628
2243,-99.13062805_19.6302155,18034,-99.13062805,19.6302155,6.335089579455988
2244,100.56303260000001_13.8108012,18026,100.5630326,13.8108012,1.9203155641007918
2245,-0.0944847_38.9005836,18015,-0.0944847,38.9005836,16.38426169946457
2246,-78.636469_43.86601149999999,18008,-78.636469,43.86601149999999,55.64773518954527
2247,139.63451549999996_35.63651399999999,17993,139.63451549999996,35.63651399999999,0.0
2248,79.55285599999999_29.198377,17987,79.55285599999999,29.198377,91.96052974268262
2249,-75.62503790000001_45.4827445,17982,-75.62503790000001,45.4827445,51.49809111488062
2250,-70.60265755_-33.4544137,17980,-70.60265755,-33.4544137,0.0
2251,-118.1567104_33.809171500000005,17973,-118.1567104,33.809171500000005,5.639973950067367
2252,-86.6364105_30.447682,17971,-86.6364105,30.447682,34.02627428606737
2253,-5.57294_39.93082185,17967,-5.57294,39.93082185,61.49068851157586
2254,-156.33880449999998_20.827288,17964,-156.33880449999998,20.827288,201.6968192555923
2255,-100.3017115_47.467856999999995,17959,-100.3017115,47.467857,111.5031914942196
2256,-82.3247015_28.2245025,17958,-82.3247015,28.2245025,13.28556500463962
2257,-80.87048950075379_-1.109477999904376,17955,-80.87048950075379,-1.109477999904376,1077.6813955444104
2258,-2.451174_52.6671547,17952,-2.451174,52.6671547,21.62711505824286
2259,-76.99245210021104_-12.0967240044215,17946,-76.99245210021104,-12.0967240044215,3.328305617483754
2260,-84.15114924999999_33.44242435,17946,-84.15114924999999,33.44242435,15.928819102723418
2261,-82.5670075_35.5390725,17940,-82.5670075,35.5390725,23.833102624126393
2262,-6.5793881_52.45973335000001,17934,-6.5793881,52.45973335000001,29.903256138479975
2263,34.9517419_40.552259,17929,34.9517419,40.552259,82.36561385846652
2264,110.4087895_-7.767695650000001,17902,110.4087895,-7.767695650000001,1.3352957537371133
2265,34.62897460000001_-0.5375450999999999,17879,34.62897460000001,-0.5375450999999999,50.16637021481088
2266,86.00898499999998_20.3694605,17877,86.00898499999998,20.3694605,20.248303834495037
2267,-117.4626981_34.1081607,17876,-117.4626981,34.1081607,3.6672633870621576
2268,130.0450725_32.86464,17866,130.0450725,32.86464,19.73475767239332
2269,19.129827900000002_47.481230350000004,17862,19.1298279,47.48123035,190.14010871388803
2270,-101.166961_25.032631450000004,17858,-101.166961,25.032631450000004,3.536620440947047e-13
2271,32.68023505_39.93006150000001,17846,32.68023505,39.93006150000001,1.0609861322841142e-12
2272,-83.6540795_32.848817350000004,17840,-83.6540795,32.848817350000004,33.79563435571995
2273,82.23133199999998_22.01813450000001,17833,82.23133199999998,22.01813450000001,70.084139308193
2274,2.38562115_48.992512,17833,2.38562115,48.992512,30.16105124678714
2275,0.89889095_51.88870145,17821,0.89889095,51.88870145,11.898542252600087
2276,-46.530655_-23.8040495,17819,-46.530655,-23.8040495,0.0
2277,-97.44749465000002_20.5365089,17802,-97.44749465000002,20.5365089,74.94879183618913
2278,-15.459848950000001_28.1030125,17796,-15.45984895,28.1030125,1.9212098163598044
2279,28.5123656_41.05714675,17792,28.5123656,41.05714675,10.668343558231314
2280,30.0896894_59.93414835,17783,30.0896894,59.93414835,57.3242634284995
2281,-92.34232209999999_34.72188615,17777,-92.3423221,34.72188615,12.06183421647011
2282,-68.98470499999999_45.188407,17775,-68.98470499999999,45.188407,48.08979159534299
2283,-48.9048251_-27.121082,17772,-48.9048251,-27.121082,12.857627016957178
2284,-74.2454555_40.62427350000001,17770,-74.2454555,40.62427350000001,5.9238209759461755
2285,24.4381252_40.97529605,17745,24.4381252,40.97529605,71.83695490408896
2286,121.18407415_13.3382756,17744,121.18407415,13.3382756,92.08906977286861
2287,7.6757855_45.072872700000005,17739,7.6757855,45.072872700000005,25.886615294852085
2288,6.96747_50.95761704999999,17738,6.96747,50.95761704999999,1.7493976795236001
2289,-82.56033299999999_28.07603735,17732,-82.56033299999999,28.07603735,8.420629923882814
2290,72.5702316_23.01395875,17724,72.5702316,23.01395875,29.65376555761225
2291,-81.9402982_34.94996450000001,17724,-81.9402982,34.94996450000001,7.5449506671484
2292,-73.4704054965839_4.088291500310961,17719,-73.4704054965839,4.088291500310961,241.13371210813284
2293,15.53050795_38.175457650000006,17693,15.53050795,38.175457650000006,63.494751478191134
2294,-80.546916_43.4821515,17689,-80.546916,43.4821515,47.086821348480015
2295,142.97758249999998_42.7838625,17682,142.97758249999998,42.7838625,34.672773345299326
2296,-74.1495005_40.1133,17656,-74.1495005,40.1133,9.331962167980633
2297,119.42233745_-5.188646949999999,17654,119.42233745,-5.188646949999999,5.021192778564264
2298,0.654757_51.602396,17643,0.654757,51.602396,9.608101880551647
2299,81.3587455_21.158141,17641,81.3587455,21.158141,74.09468759133317
2300,-3.5243904999999995_55.8988355,17636,-3.5243904999999995,55.8988355,10.842764337936986
2301,-112.4249755_33.4128725,17609,-112.4249755,33.4128725,11.330953354236446
2302,3.1202616_39.84652945,17607,3.1202616,39.84652945,67.4903383263089
2303,-68.53284934999999_-31.5314145,17603,-68.53284934999999,-31.5314145,114.67090837491762
2304,43.3664365_42.31967625,17593,43.3664365,42.31967625,365.8648152470843
2305,-70.97364100000001_42.53257550000001,17592,-70.97364100000001,42.53257550000001,10.649539385612156
2306,-49.1550778_-25.43083175,17584,-49.1550778,-25.43083175,10.370198070895942
2307,100.76205825_4.9110334,17580,100.76205825,4.9110334,34.09982006176936
2308,73.378811_55.125360500000006,17579,73.378811,55.125360500000006,672.4791488617032
2309,-3.10408265_51.0132585,17577,-3.10408265,51.0132585,30.962175955057784
2310,2.8404005999999997_41.9844734,17574,2.8404006,41.9844734,12.502118915891645
2311,-54.52110575_-27.8406757,17560,-54.52110575,-27.8406757,35.602228651886065
2312,8.28524485_8.5854971,17558,8.28524485,8.5854971,100.53577471477571
2313,-3.03942725_53.362693,17529,-3.03942725,53.362693,6.785994984006178
2314,-117.9987325_33.69254185,17526,-117.9987325,33.69254185,5.113897474263366
2315,-3.02583505_51.585661,17523,-3.02583505,51.585661,6.503091978903532
2316,-122.27952149999999_37.8758456,17521,-122.2795215,37.8758456,10.897986272888835
2317,-70.90752249999998_42.515052,17520,-70.90752249999998,42.515052,6.990498503461772
2318,-71.4440806_42.971199049999996,17513,-71.4440806,42.97119905,29.607244470063907
2319,3.0715886500000003_50.62897404999999,17512,3.0715886500000003,50.62897404999999,38.318909620087595
2320,-77.06359188160295_-12.07842750094045,17508,-77.06359188160295,-12.07842750094045,1.8807024445369203
2321,0.0600265_52.27155200000001,17506,0.0600265,52.27155200000001,17.76369274808537
2322,85.6549235_23.659788,17506,85.6549235,23.659788,31.651647258871133
2323,-47.57365335_-5.3899098,17505,-47.57365335,-5.3899098,159.18613758159745
2324,-122.45534375_47.242960499999995,17491,-122.45534375,47.2429605,11.609519524675626
2325,-65.327382_-43.2560568,17488,-65.327382,-43.2560568,61.04482051702676
2326,108.40722549999998_-6.727885499999999,17488,108.40722549999998,-6.727885499999999,46.13103913616502
2327,138.93121449999998_37.0479215,17485,138.93121449999998,37.0479215,24.86556703196446
2328,29.160734300000005_-26.5098429,17483,29.160734300000005,-26.5098429,68.70872774939987
2329,-122.93553_45.53077899999999,17483,-122.93553,45.53077899999999,13.772822502005564
2330,135.61334949999997_34.5534075,17473,135.61334949999997,34.5534075,7.7406639483196
2331,-76.69712807928676_-11.7966404691659,17451,-76.69712807928676,-11.7966404691659,212.39795498374315
2332,-69.67059325000001_11.4060278,17445,-69.67059325000001,11.4060278,127.63395753398102
2333,-51.057100950000006_-29.733833349999998,17440,-51.057100950000006,-29.73383335,0.0
2334,-6.5603141_42.49909755,17438,-6.5603141,42.49909755,83.03804357059062
2335,-3.03942725_53.36269299999999,17432,-3.03942725,53.36269299999999,0.0
2336,100.4210883_5.367582499999999,17429,100.4210883,5.367582499999999,7.90031655830981
2337,-84.4127591_42.7112511,17425,-84.4127591,42.7112511,53.91357787734669
2338,100.57638445_13.7717581,17417,100.57638445,13.7717581,2.5322706277841722
2339,-72.166774_-36.6254751,17411,-72.166774,-36.6254751,31.179945273071894
2340,123.0001314_10.6528271,17411,123.0001314,10.6528271,16.536328121299977
2341,-52.66092154999999_-27.11113975,17409,-52.66092154999999,-27.11113975,35.24911892191752
2342,120.9338333_14.6755151,17409,120.9338333,14.6755151,5.32585448769943
2343,-118.668404_34.0207895,17398,-118.668404,34.0207895,5.5871887124612645
2344,122.14724155_7.1754732,17397,122.14724155,7.1754732,80.89239384746233
2345,129.46549199999998_33.1963565,17392,129.46549199999998,33.1963565,43.97292931487877
2346,-100.247165_44.2125075,17390,-100.247165,44.2125075,238.75621822196865
2347,109.66019685_-6.89419835,17384,109.66019685,-6.89419835,11.528564605522263
2348,-84.27027750000002_33.726082500000004,17384,-84.27027750000002,33.726082500000004,3.1100664601608425
2349,132.6582815_34.1840315,17384,132.6582815,34.1840315,0.0
2350,-60.5131657_-31.760177499999998,17378,-60.5131657,-31.7601775,35.93882877752853
2351,135.760659_34.802929,17368,135.760659,34.802929,9.604720021412223
2352,-89.2232095_37.71765405000001,17361,-89.2232095,37.71765405000001,122.5187886256081
2353,124.2484043_7.2014784,17361,124.2484043,7.2014784,31.589494246440573
2354,17.67275335_43.911828549999996,17355,17.67275335,43.91182855,81.58953949776257
2355,130.537847_33.49137399999999,17352,130.537847,33.49137399999999,20.18444147562102
2356,-122.2317885_47.9599495,17347,-122.2317885,47.9599495,15.171134900638904
2357,29.810513_40.763183549999994,17337,29.810513,40.76318355,12.436777595982647
2358,55.69541300000001_25.3163256,17337,55.69541300000001,25.3163256,20.228204321552827
2359,-82.38821425_36.34474055,17308,-82.38821425,36.34474055,22.191419642299007
2360,-57.654135800000006_-28.9906573,17298,-57.654135800000006,-28.9906573,196.13186604901995
2361,36.464874_31.67269985,17295,36.464874,31.67269985,98.65932289580218
2362,-52.4442274_-28.2628376,17284,-52.4442274,-28.2628376,29.337276554870517
2363,112.65767049999998_-7.851689000000001,17276,112.65767049999998,-7.851689000000001,7.298899174866693
2364,-83.00208549999999_42.29506515,17244,-83.00208549999999,42.29506515,32.89619058419415
2365,-46.908366349999994_-23.2010955,17242,-46.90836635,-23.2010955,21.332127687235193
2366,-3.6189318000000004_37.1470413,17233,-3.6189318,37.1470413,11.084716263060306
2367,35.284879849999996_37.00282625,17218,35.28487985,37.00282625,0.0
2368,141.445398495676_42.93911050212115,17215,141.445398495676,42.93911050212115,5.537546806876281
2369,-52.0335799_-27.242157,17209,-52.0335799,-27.242157,46.37784901317665
2370,106.74399700000001_-6.150752,17206,106.743997,-6.150752,4.527200644706786
2371,-117.0723185_33.120358949999996,17205,-117.0723185,33.12035895,15.415856663726068
2372,4.5502737_8.479929500000003,17185,4.5502737,8.479929500000003,67.8237728905181
2373,101.70530500000001_3.1485306499999997,17174,101.705305,3.14853065,0.0
2374,-83.2914246_42.6516675,17164,-83.2914246,42.6516675,11.56226828601815
2375,135.3070135_34.77501800000001,17164,135.3070135,34.77501800000001,1.7683102204735234e-12
2376,-0.1179229_39.9361067,17153,-0.1179229,39.9361067,97.61313165424136
2377,-118.50325879999998_34.41563105,17141,-118.50325879999998,34.41563105,15.376061942162433
2378,-73.56725453_45.75975883,17126,-73.56725453,45.75975883,25.72640436682491
2379,103.86005075_18.2052083,17124,103.86005075,18.2052083,157.45061768123588
2380,73.08711250000002_31.4096385,17118,73.08711250000002,31.4096385,1.2073500733390463e-12
2381,-73.46328600030469_10.324450500081586,17114,-73.46328600030469,10.324450500081586,33.064484990183956
2382,-47.3406305_-22.176108,17109,-47.3406305,-22.176108,23.89129928823023
2383,-47.96918665_-19.6047087,17099,-47.96918665,-19.6047087,102.9406904423323
2384,-3.98877875_40.64883555,17098,-3.98877875,40.64883555,9.998854644809876
2385,8.4201604_53.6798863,17093,8.4201604,53.6798863,70.82142967091902
2386,-117.386642_34.0976985,17085,-117.386642,34.0976985,7.612452146359199
2387,135.06383749999998_35.1777715,17070,135.06383749999998,35.1777715,42.18134513205104
2388,-71.6408997_10.664022,17064,-71.6408997,10.664022,21.775853773247707
2389,27.9395954_-13.08059485,17060,27.9395954,-13.08059485,339.7581346317649
2390,-101.816092_35.2111155,17044,-101.816092,35.2111155,61.51856466590306
2391,120.89297784999998_14.13147095,17031,120.89297784999998,14.13147095,8.37582079489121
2392,-89.136627500535_13.700207499865751,17022,-89.136627500535,13.700207499865751,108.35670260031243
2393,-5.88062405_36.6906904,17019,-5.88062405,36.6906904,14.283579611585559
2394,-122.194398_47.481598,17011,-122.194398,47.481598,13.281812421118758
2395,-47.361569_-22.5917645,17011,-47.361569,-22.5917645,33.71383374995524
2396,9.5563535_33.8949285,17002,9.5563535,33.8949285,0.0
2397,77.34145249999999_11.1081705,16996,77.34145249999999,11.1081705,70.2132306578799
2398,-38.20467070000001_-12.6667453,16982,-38.20467070000001,-12.6667453,67.17705177473185
2399,-3.891385_40.52474900000001,16979,-3.891385,40.52474900000001,6.358746474394948
2400,-41.44036_-13.0502535,16970,-41.44036,-13.0502535,200.98624866233763
2401,133.86704299999997_34.78381400000001,16953,133.86704299999997,34.78381400000001,8.094822164514872
2402,-70.65468795_-33.4976503,16952,-70.65468795,-33.4976503,2.048511405501986
2403,-9.3973332_38.72246575,16948,-9.3973332,38.72246575,0.0
2404,-74.5422595_40.443207,16939,-74.5422595,40.443207,19.214727311856116
2405,-52.24587069999999_-27.63643705,16935,-52.24587069999999,-27.63643705,57.03854832043529
2406,-73.5620295_40.8355155,16931,-73.5620295,40.8355155,14.263974699874957
2407,110.49355600000001_-7.316856,16930,110.493556,-7.316856,14.66001207240289
2408,-104.897597_39.587731000000005,16926,-104.897597,39.587731000000005,13.72528066304156
2409,107.185461_-6.2976855,16925,107.185461,-6.2976855,9.880821775420708
2410,42.85819425_19.1587657,16897,42.85819425,19.1587657,99.27485378880294
2411,101.5778715_2.85336645,16891,101.5778715,2.85336645,13.717051077484161
2412,-51.294831_-23.2062975,16886,-51.294831,-23.2062975,30.887800340234023
2413,-98.71308464999998_29.5501819,16867,-98.71308464999998,29.5501819,16.997095090281633
2414,55.695413_25.3163256,16866,55.695413,25.3163256,0.0
2415,-2.1556405_53.4146085,16855,-2.1556405,53.4146085,7.342438945765376
2416,136.86047100000002_36.66437499999999,16854,136.86047100000002,36.66437499999999,12.534420734703465
2417,139.940606_35.798100000000005,16846,139.940606,35.798100000000005,7.073240881894094e-13
2418,20.0056961_50.046262000000006,16845,20.0056961,50.046262000000006,99.67970759475615
2419,139.5921075_35.967819500000004,16841,139.5921075,35.967819500000004,5.685603486850043
2420,-87.7547855_41.609234,16838,-87.7547855,41.609234,12.721631414298953
2421,-103.83782_19.3269651,16837,-103.83782,19.3269651,59.427437466592956
2422,-44.1754915_-22.487254999999998,16827,-44.1754915,-22.487255,15.949670419739546
2423,-46.9469495_-23.683930500000002,16825,-46.9469495,-23.6839305,21.91384097199403
2424,135.61304149999998_34.6171315,16822,135.61304149999998,34.6171315,4.230434519925592
2425,121.18178185_13.939444649999999,16820,121.18178185,13.93944465,12.981482207605962
2426,107.45758_-6.37405,16800,107.45758,-6.37405,15.652632851482618
2427,135.6247725_34.760017500000004,16798,135.6247725,34.760017500000004,5.8832132401237045
2428,-43.43008_-22.820062,16787,-43.43008,-22.820062,4.122481096971847
2429,-83.37334949999999_42.39731535,16784,-83.37334949999999,42.39731535,9.951211100151792
2430,29.4145212_40.806087149999996,16779,29.4145212,40.80608715,18.99438651935973
2431,106.594932_-6.187284,16771,106.594932,-6.187284,6.305379388579075
2432,-98.5200567_33.92642,16759,-98.5200567,33.92642,77.74769722541998
2433,100.50151825_5.701342350000001,16743,100.50151825,5.701342350000001,38.44872360920805
2434,18.03785945_53.1301833,16737,18.03785945,53.1301833,123.98515785551454
2435,-83.09928799999999_42.35278649999999,16736,-83.09928799999999,42.35278649999999,5.70110087754744
2436,-85.82278620000001_38.323745,16735,-85.82278620000001,38.323745,10.942032904077399
2437,-80.240128_43.534199,16735,-80.240128,43.534199,23.96826344586712
2438,75.85974300000001_25.021984,16734,75.85974300000001,25.021984,136.07333944721393
2439,112.565278_-7.947944,16716,112.565278,-7.947944,6.192326728282174
2440,-70.60265754999999_-33.4544137,16713,-70.60265754999999,-33.4544137,0.8191140061484351
2441,-87.01055099999999_34.580925,16712,-87.01055099999999,34.580925,64.97349890190019
2442,-73.554097_41.0983345,16691,-73.554097,41.0983345,11.46065240110844
2443,-89.765519_30.2978625,16673,-89.765519,30.2978625,32.34085420733456
2444,-88.393439_44.2782425,16672,-88.393439,44.2782425,30.4962570167936
2445,-71.327672_-33.06606505,16671,-71.327672,-33.06606505,10.143679867425169
2446,-42.60534295_-19.5537345,16660,-42.60534295,-19.5537345,49.96666770253254
2447,-84.31507049999999_33.8745435,16658,-84.31507049999999,33.8745435,5.360381454628647
2448,136.271031_35.13227500000001,16648,136.271031,35.13227500000001,16.467746515958055
2449,106.8568745_-6.1823335,16641,106.8568745,-6.1823335,2.6208571746202525
2450,30.50071_39.75420369999999,16630,30.50071,39.75420369999999,12.74707700927243
2451,-46.22571100000001_-23.9548165,16621,-46.22571100000001,-23.9548165,5.321681752158481
2452,80.1589465_23.115596000000004,16621,80.1589465,23.115596000000004,88.70736063331695
2453,48.0672621_29.3331065,16620,48.0672621,29.3331065,0.741327311060908
2454,135.7931015_35.163755,16618,135.7931015,35.163755,35.81192463046366
2455,-47.436633_-23.470006,16614,-47.436633,-23.470006,12.983380871425766
2456,-0.26565775_52.58326835,16604,-0.26565775,52.58326835,11.972316278588693
2457,-2.5159097_53.54606485,16601,-2.5159097,53.54606485,5.466499517300986
2458,130.338689495403_33.5103889993166,16599,130.338689495403,33.5103889993166,0.0
2459,-64.34802395_-33.123826550000004,16589,-64.34802395,-33.123826550000004,102.62400499877242
2460,0.71097335_45.194245249999994,16580,0.71097335,45.19424525,84.28992029602638
2461,-66.62815549999999_18.0084345,16580,-66.62815549999999,18.0084345,24.15897213215789
2462,140.0006035_35.2646215,16578,140.0006035,35.2646215,34.206647931961534
2463,-76.61518050000001_39.396352,16573,-76.61518050000001,39.396352,10.903933339011827
2464,-105.1233195_39.685852,16571,-105.1233195,39.685852,7.421935271156817
2465,-51.1667104_-29.850835949999997,16571,-51.1667104,-29.85083595,4.202652026060523
2466,-122.0311865_36.979375000000005,16564,-122.0311865,36.979375000000005,11.674214099019869
2467,-0.159403_51.5424365,16557,-0.159403,51.5424365,3.741344632868752
2468,-69.03062125000001_10.109652349999998,16547,-69.03062125000001,10.109652349999998,39.063157153460836
2469,-41.1966944_-20.78981675,16547,-41.1966944,-20.78981675,22.27005860565088
2470,121.0311413_14.71089345,16534,121.0311413,14.71089345,2.7365505730141865e-12
2471,24.675135_60.18334300000001,16518,24.675135,60.18334300000001,37.23598205275832
2472,-1.75625625_4.92952575,16515,-1.75625625,4.92952575,58.386026053129996
2473,-93.38986395_41.9382285,16511,-93.38986395,41.9382285,11.406446108887852
2474,19.830623_45.29017999999999,16504,19.830623,45.29017999999999,18.029236299600115
2475,-75.9554104985306_8.595296501007955,16500,-75.9554104985306,8.595296501007955,33.868692205555625
2476,47.46766314999999_29.43237755,16497,47.46766314999999,29.43237755,6.160341994047249e-13
2477,-121.87773485_37.6629475,16480,-121.87773485,37.6629475,10.606502346997663
2478,136.72546050000005_34.475435000000004,16478,136.72546050000005,34.475435000000004,17.20847476750564
2479,80.20475110000001_13.12944185,16459,80.20475110000001,13.12944185,8.404109586623331
2480,-88.10603015_41.6833388,16457,-88.10603015,41.6833388,12.143500017350265
2481,-124.982827_49.6940935,16457,-124.982827,49.6940935,495.0555443017745
2482,-2.8902915499999997_43.23054635,16451,-2.89029155,43.23054635,34.583729863550225
2483,-13.6546456_28.9614373,16449,-13.6546456,28.9614373,59.28220567665936
2484,-63.85359505_6.030370849999999,16445,-63.85359505,6.030370849999999,349.6682652211761
2485,12.697886099999998_41.47407839999999,16438,12.697886099999998,41.47407839999999,22.686486853929246
2486,99.79367209999998_13.84588895,16437,99.79367209999998,13.84588895,34.973821073987914
2487,110.33302755_1.42922965,16435,110.33302755,1.42922965,16.995753586956905
2488,102.18439485_2.28131995,16425,102.18439485,2.28131995,12.210078835921278
2489,-99.18212615_19.48578365,16402,-99.18212615,19.48578365,3.029526334978892
2490,6.772567_50.957617049999996,16401,6.772567,50.95761705,10.777592033514074
2491,-4.42514965_55.91087275,16383,-4.42514965,55.91087275,6.258092210718019
2492,-73.05374499999999_41.224028,16368,-73.05374499999999,41.224028,12.292188183048275
2493,-2.9331675_43.2518997,16365,-2.9331675,43.2518997,0.0
2494,121.1242274_14.606717549999999,16365,121.1242274,14.60671755,0.0
2495,138.796785_35.4509175,16363,138.796785,35.4509175,13.556226952837092
2496,-88.27921900000001_40.1074845,16359,-88.27921900000001,40.1074845,14.484990981323303
2497,-76.5196574374643_-12.8036410194513,16353,-76.5196574374643,-12.8036410194513,496.68922665917074
2498,-6.104645100000001_36.4011889,16341,-6.104645100000001,36.4011889,29.033975364204732
2499,-71.5041171_42.75296965,16322,-71.5041171,42.75296965,31.046474773969482
2500,138.45086545_34.7881202,16309,138.45086545,34.7881202,0.0
2501,-122.2670745_49.08699649999999,16300,-122.2670745,49.08699649999999,38.9689186407714
2502,142.97758249999995_42.7838625,16297,142.97758249999995,42.7838625,15.27225633337295
2503,-40.06218075_-18.79681025,16296,-40.06218075,-18.79681025,19.85063878127579
2504,-80.428864_37.229291,16291,-80.428864,37.229291,64.97230949114561
2505,-83.641199_32.58263,16284,-83.641199,32.58263,69.92291594965751
2506,-6.235719949999999_53.4945977,16277,-6.235719949999999,53.4945977,0.0
2507,0.7212504999999999_51.5494385,16254,0.7212504999999999,51.5494385,1.4809420010512904
2508,-75.07142149999999_39.89146949999999,16253,-75.07142149999999,39.89146949999999,5.657106312183657
2509,6.04439225_50.873454300000006,16247,6.04439225,50.873454300000006,21.239724727675565
2510,126.1388876_9.1002343,16226,126.1388876,9.1002343,2090.9919422346534
2511,106.83775499999999_-6.293493,16222,106.837755,-6.293493,0.6411827684239737
2512,-117.99873250000002_33.69254184999999,16213,-117.99873250000002,33.69254184999999,3.2996041433808103
2513,1.9113477_48.9877017,16210,1.9113477,48.9877017,67.40071555892527
2514,-70.60121875_-33.489946950000004,16210,-70.60121875,-33.489946950000004,2.48152101171831
2515,-8.51114625_42.90692115,16207,-8.51114625,42.90692115,11.063489621432206
2516,-81.5065025_41.475558500000005,16206,-81.5065025,41.475558500000005,14.99098030710325
2517,-101.3403935_20.6735421,16179,-101.3403935,20.6735421,22.986473641228955
2518,101.69065890000002_3.0642637,16179,101.69065890000002,3.0642637,1.4126255207965669e-12
2519,-1.5868937_37.47041565000001,16170,-1.5868937,37.47041565000001,35.87163876905479
2520,17.7766442_59.958398599999995,16168,17.7766442,59.9583986,139.23752183584787
2521,-115.03833685_36.006256,16151,-115.03833685,36.006256,18.001670813660073
2522,101.6536751_3.03292435,16142,101.6536751,3.03292435,0.0
2523,-68.33042199999998_-34.62042045,16140,-68.33042199999998,-34.62042045,1.1641619896189466e-12
2524,-1.4727815_53.5583015,16139,-1.4727815,53.5583015,6.300099872223875
2525,2.9046948499999994_42.69878605,16138,2.9046948499999994,42.69878605,51.215850123690565
2526,-76.9279800610403_-12.0923405110324,16127,-76.9279800610403,-12.0923405110324,7.0347806440933764
2527,-76.67783300382536_3.4212984979291248,16121,-76.67783300382536,3.4212984979291248,4.420775551183809e-14
2528,144.09443950000002_43.187349499999996,16119,144.09443950000002,43.1873495,44.16521714492958
2529,-1.99119915_51.35430225,16118,-1.99119915,51.35430225,21.07813998386261
2530,121.42462155_13.94601025,16118,121.42462155,13.94601025,10.24459988748513
2531,109.157681_-7.603013699999999,16116,109.157681,-7.603013699999999,43.49023581310276
2532,3.11269145_45.78691479999999,16107,3.11269145,45.78691479999999,85.21412304532166
2533,-40.01859925000001_-18.15806285,16093,-40.01859925000001,-18.15806285,44.09824793134443
2534,-107.3420565_24.662488500000002,16083,-107.3420565,24.6624885,83.83239745766896
2535,34.9790313_-6.37298005,16068,34.9790313,-6.37298005,275.97500654610707
2536,-81.5563336_41.398685,16059,-81.5563336,41.398685,4.197900973518486
2537,-50.071012_-25.14732505,16056,-50.071012,-25.14732505,33.8721259710018
2538,-50.0839905_-23.287461999999994,16054,-50.0839905,-23.287461999999994,42.684288218669934
2539,-120.58340150000001_44.145436450000005,16051,-120.5834015,44.145436450000005,11.768224096475592
2540,-99.16428255_19.543933,16046,-99.16428255,19.543933,3.536620440947047e-13
2541,-118.346138_33.914068,16038,-118.346138,33.914068,5.0028018950980675
2542,-122.2329345_37.4972935,16032,-122.2329345,37.4972935,9.517008166021126
2543,-74.485163_40.785951,16025,-74.485163,40.785951,11.078329843415462
2544,75.41474799999999_31.060138999999992,16020,75.41474799999999,31.060138999999992,47.18014683007257
2545,-2.147965_52.5801345,16009,-2.147965,52.5801345,6.022581606676364
2546,-74.26299_40.7913595,15998,-74.26299,40.7913595,6.673760078487644
2547,24.60571385_56.810501300000006,15995,24.60571385,56.810501300000006,57.58786372487807
2548,135.214175_34.14833649999999,15993,135.214175,34.14833649999999,84.13958017506415
2549,-44.28152395_-21.2384655,15983,-44.28152395,-21.2384655,50.789434943451184
2550,-48.722282899999996_-26.8274198,15978,-48.7222829,-26.8274198,20.00662112747253
2551,-115.0611275_36.184753900000004,15977,-115.0611275,36.1847539,6.70050117700073
2552,-121.2380875_37.8164534,15976,-121.2380875,37.8164534,20.25980718928815
2553,35.37401435_36.97976244999999,15963,35.37401435,36.97976244999999,16.896020649609806
